EC_number	Organism_name	Protein_file	Mol_file	pH	Temperature	kcat_value_with_ref
1.1.3.10	Trametes ochracea	1TT0.pdb	mol_110.sdf	6.5	30°C	[(34.0, '31'), (42.0, '62'), (34.0, '31'), (70.0, '62'), (34.0, '31'), (151.0, '62'), (34.0, '31'), (152.0, '62'), (34.0, '31'), (349.0, '31'), (34.0, '31'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (42.0, '62'), (34.0, '31'), (42.0, '62'), (70.0, '62'), (42.0, '62'), (151.0, '62'), (42.0, '62'), (152.0, '62'), (42.0, '62'), (349.0, '31'), (42.0, '62'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (70.0, '62'), (34.0, '31'), (70.0, '62'), (42.0, '62'), (70.0, '62'), (151.0, '62'), (70.0, '62'), (152.0, '62'), (70.0, '62'), (349.0, '31'), (70.0, '62'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (151.0, '62'), (34.0, '31'), (151.0, '62'), (42.0, '62'), (151.0, '62'), (70.0, '62'), (151.0, '62'), (152.0, '62'), (151.0, '62'), (349.0, '31'), (151.0, '62'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (152.0, '62'), (34.0, '31'), (152.0, '62'), (42.0, '62'), (152.0, '62'), (70.0, '62'), (152.0, '62'), (151.0, '62'), (152.0, '62'), (349.0, '31'), (152.0, '62'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (349.0, '31'), (34.0, '31'), (349.0, '31'), (42.0, '62'), (349.0, '31'), (70.0, '62'), (349.0, '31'), (151.0, '62'), (349.0, '31'), (152.0, '62'), (349.0, '31'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (34.0, '31'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (42.0, '62'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (70.0, '62'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (151.0, '62'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (152.0, '62'), (48.1, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (349.0, '31')]
1.1.3.10	Trametes ochracea	1TT0.pdb	mol_126.sdf	6.5	30°C	[(2.1, '31'), (6.61, '31'), (2.1, '31'), (2.51, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (6.61, '31'), (2.1, '31'), (6.61, '31'), (2.51, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (2.51, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (2.1, '31'), (2.51, "{34: 'Improving thermostability and catalytic activity of pyranose 2-oxidase from Trametes multicolor by rational and semi-rational design,2009', 42: 'Thermostable variants of pyranose 2-oxidase showing altered substrate selectivity for glucose and galactose. J. Agric,2010', 63: 'Structural basis for binding of fluorinated glucose and galactose to Trametes multicolor pyranose 2-oxidase variants with improved galactose conversion,2014'}"), (6.61, '31')]
1.1.3.10	Trametes ochracea	1TT0.pdb	mol_515.sdf	6.5	30°C	[(151.0, '34'), (5.34, '34'), (5.34, '34'), (151.0, '34')]
1.1.3.10	Trametes ochracea	1TT0.pdb	mol_126.sdf	6.5	50°C	[(5.51, '31'), (14.6, '31'), (14.6, '31'), (5.51, '31')]
1.1.3.10	Trametes ochracea	1TT0.pdb	mol_499.sdf	6.5	30°C	[(152.0, '34'), (4.79, '34'), (4.79, '34'), (152.0, '34')]
1.1.3.10	Trametes ochracea	1TT0.pdb	mol_110.sdf	6.5	50°C	[(58.9, '31'), (615.0, '31'), (615.0, '31'), (58.9, '31')]
1.1.3.38	Penicillium simplicissimum	1W1K.pdb	mol_549.sdf	8	25°C	[(0.003, '20'), (0.013, "{20: 'Laboratory-evolved vanillyl-alcohol oxidase produces natural vanillin. J. Biol,2004'}"), (0.013, "{20: 'Laboratory-evolved vanillyl-alcohol oxidase produces natural vanillin. J. Biol,2004'}"), (0.003, '20')]
1.1.3.4	Aspergillus niger	3QVP.pdb	mol_109.sdf	5.5	25°C	[(150.0, '139'), (58.0, '148'), (150.0, '139'), (352.0, '139'), (150.0, '139'), (33.3, '143'), (150.0, '139'), (61.3, '143'), (150.0, '139'), (189.4, '139'), (150.0, '139'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (150.0, '139'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (58.0, '148'), (150.0, '139'), (58.0, '148'), (352.0, '139'), (58.0, '148'), (33.3, '143'), (58.0, '148'), (61.3, '143'), (58.0, '148'), (189.4, '139'), (58.0, '148'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (58.0, '148'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (352.0, '139'), (150.0, '139'), (352.0, '139'), (58.0, '148'), (352.0, '139'), (33.3, '143'), (352.0, '139'), (61.3, '143'), (352.0, '139'), (189.4, '139'), (352.0, '139'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (352.0, '139'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (33.3, '143'), (150.0, '139'), (33.3, '143'), (58.0, '148'), (33.3, '143'), (352.0, '139'), (33.3, '143'), (61.3, '143'), (33.3, '143'), (189.4, '139'), (33.3, '143'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (33.3, '143'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (61.3, '143'), (150.0, '139'), (61.3, '143'), (58.0, '148'), (61.3, '143'), (352.0, '139'), (61.3, '143'), (33.3, '143'), (61.3, '143'), (189.4, '139'), (61.3, '143'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (61.3, '143'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (189.4, '139'), (150.0, '139'), (189.4, '139'), (58.0, '148'), (189.4, '139'), (352.0, '139'), (189.4, '139'), (33.3, '143'), (189.4, '139'), (61.3, '143'), (189.4, '139'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (189.4, '139'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (150.0, '139'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (58.0, '148'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (352.0, '139'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (33.3, '143'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (61.3, '143'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (189.4, '139'), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}"), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (150.0, '139'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (58.0, '148'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (352.0, '139'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (33.3, '143'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (61.3, '143'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (189.4, '139'), (54.8, "{139: 'Cloning, heterologous expression, purification and characterization of M12 mutant of Aspergillus niger glucose oxidase in yeast Pichia pastoris KM71H. Mol,2014', 143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013'}"), (80.0, "{143: 'Yeast surface display for the expression, purification and characterization of wild-type and B11 mutant glucose oxidases. Protein Expr,2013', 148: 'Electrochemical oxidation of glucose using mutant glucose oxidase from directed protein evolution for biosensor and biofuel cell applications. Appl. Biochem,2011'}")]
1.1.3.4	Penicillium amagasakiense	1GPE.pdb	mol_109.sdf	6	25°C	[(14.0, '122'), (2003.0, '122'), (2003.0, '122'), (14.0, '122')]
1.1.3.47	Pleurotus eryngii	5OC1.pdb	mol_41.sdf	6	25°C	[(1.03, '16'), (108.0, '16'), (1.03, '16'), (1.32, '16'), (1.03, '16'), (1.32, '16'), (1.03, '16'), (1.32, '16'), (108.0, '16'), (1.03, '16'), (108.0, '16'), (1.32, '16'), (108.0, '16'), (1.32, '16'), (108.0, '16'), (1.32, '16'), (1.32, '16'), (1.03, '16'), (1.32, '16'), (108.0, '16'), (1.32, '16'), (1.03, '16'), (1.32, '16'), (108.0, '16'), (1.32, '16'), (1.03, '16'), (1.32, '16'), (108.0, '16')]
1.1.3.47	Pleurotus eryngii	5OC1.pdb	mol_559.sdf	6	25°C	[(20.1, '6'), (0.67, '13'), (0.67, '13'), (20.1, '6')]
1.1.99.18	Thermothelomyces myriococcoides	4QI3.pdb	mol_499.sdf	6	30°C	[(43.0, '77'), (13.4, '77'), (13.4, '77'), (43.0, '77')]
1.1.99.31	Pseudomonas putida	6BFG.pdb	mol_613.sdf	-----	-----	[(3.9, '16'), (1.0, "{11: 'Role of glycine 81 in (S)-mandelate dehydrogenase from Pseudomonas putida in substrate specificity and oxidase activity,2004', 16: 'Structures of the G81A mutant form of the active chimera of (S)-mandelate dehydrogenase and its complex with two of its substrates. Acta Crystallogr. Sect,2009'}"), (1.0, "{11: 'Role of glycine 81 in (S)-mandelate dehydrogenase from Pseudomonas putida in substrate specificity and oxidase activity,2004', 16: 'Structures of the G81A mutant form of the active chimera of (S)-mandelate dehydrogenase and its complex with two of its substrates. Acta Crystallogr. Sect,2009'}"), (3.9, '16')]
1.11.1.10	Leptoxyphium fumago	2CIW.pdb	mol_161.sdf	3	-----	[(120.0, '101'), (330.0, '101'), (330.0, '101'), (120.0, '101')]
1.11.1.10	Leptoxyphium fumago	2CIW.pdb	mol_655.sdf	3	-----	[(33.0, '101'), (420.0, '101'), (420.0, '101'), (33.0, '101')]
1.11.1.16	Pleurotus eryngii	3FM1.pdb	mol_659.sdf	3.5	25°C	[(2.7, '34'), (5.5, "{21: 'Site-directed mutagenesis of the catalytic tryptophan environment in Pleurotus eryngii versatile peroxidase,2008', 26: 'Protein radicals in fungal versatile peroxidase: catalytic tryptophan radical in both compound I and compound II and studies on W164Y, W164H, and W164S variants. J. Biol,2009'}"), (5.5, "{21: 'Site-directed mutagenesis of the catalytic tryptophan environment in Pleurotus eryngii versatile peroxidase,2008', 26: 'Protein radicals in fungal versatile peroxidase: catalytic tryptophan radical in both compound I and compound II and studies on W164Y, W164H, and W164S variants. J. Biol,2009'}"), (2.7, '34')]
1.11.1.16	Pleurotus eryngii	3FM1.pdb	mol_415.sdf	-----	-----	[(110.0, '6'), (275.0, '26'), (275.0, '26'), (110.0, '6')]
1.11.1.16	Pleurotus eryngii	3FM1.pdb	mol_415.sdf	5	25°C	[(138.0, '34'), (54.0, "{31: 'Directed evolution of a temperature-, peroxide- and alkaline pH-tolerant versatile peroxidase. Biochem,2012', 42: 'Structural determinants of oxidative stabilization in an evolved versatile peroxidase,2014'}"), (54.0, "{31: 'Directed evolution of a temperature-, peroxide- and alkaline pH-tolerant versatile peroxidase. Biochem,2012', 42: 'Structural determinants of oxidative stabilization in an evolved versatile peroxidase,2014'}"), (138.0, '34')]
1.11.1.16	Pleurotus eryngii	3FM1.pdb	mol_658.sdf	3.5	25°C	[(10.3, '38'), (35.1, '38'), (35.1, '38'), (10.3, '38')]
1.11.1.16	Pleurotus eryngii	3FM1.pdb	mol_631.sdf	3.5	25°C	[(29.8, '38'), (5.6, '38'), (5.6, '38'), (29.8, '38')]
1.11.1.16	Pleurotus eryngii	3FM1.pdb	mol_632.sdf	3.5	25°C	[(5.4, '34'), (186.0, '38'), (5.4, '34'), (8.1, "{21: 'Site-directed mutagenesis of the catalytic tryptophan environment in Pleurotus eryngii versatile peroxidase,2008', 38: 'Two oxidation sites for low redox potential substrates: a directed mutagenesis, kinetic, and crystallographic study on Pleurotus eryngii versatile peroxidase. J. Biol,2012'}"), (186.0, '38'), (5.4, '34'), (186.0, '38'), (8.1, "{21: 'Site-directed mutagenesis of the catalytic tryptophan environment in Pleurotus eryngii versatile peroxidase,2008', 38: 'Two oxidation sites for low redox potential substrates: a directed mutagenesis, kinetic, and crystallographic study on Pleurotus eryngii versatile peroxidase. J. Biol,2012'}"), (8.1, "{21: 'Site-directed mutagenesis of the catalytic tryptophan environment in Pleurotus eryngii versatile peroxidase,2008', 38: 'Two oxidation sites for low redox potential substrates: a directed mutagenesis, kinetic, and crystallographic study on Pleurotus eryngii versatile peroxidase. J. Biol,2012'}"), (5.4, '34'), (8.1, "{21: 'Site-directed mutagenesis of the catalytic tryptophan environment in Pleurotus eryngii versatile peroxidase,2008', 38: 'Two oxidation sites for low redox potential substrates: a directed mutagenesis, kinetic, and crystallographic study on Pleurotus eryngii versatile peroxidase. J. Biol,2012'}"), (186.0, '38')]
